"Date","Season","TimeOfDay","sex","race","age","AgeGrp","ethnicity","Frisk_Searched"
"10/18/19","Fall","DayTime","Male","Black",27,"Adult","Hispanic Origin","No"
"10/18/19","Fall","DayTime","Male","Black",27,"Adult","Not of Hispanic Origin","No"
"10/18/19","Fall","DayTime","Male","Black",23,"Adult","Not of Hispanic Origin","No"
"10/18/19","Fall","DayTime","Male","White",46,"Adult","Not of Hispanic Origin","No"
"10/18/19","Fall","DayTime","Male","Black",54,"Adult","Not of Hispanic Origin","No"
"10/18/19","Fall","Nighttime","Male","Black",19,"Adult","NULL","No"
"10/18/19","Fall","Nighttime","Male","Black",23,"Adult","Not of Hispanic Origin","No"
"10/18/19","Fall","Nighttime","Female","Black",24,"Adult","Not of Hispanic Origin","No"
"10/18/19","Fall","Nighttime","Female","NULL",55,"Adult","NULL","No"
"10/18/19","Fall","Nighttime","Male","Unknown",22,"Adult","Unknown","No"
"10/18/19","Fall","Nighttime","Male","Black",48,"Adult","Not of Hispanic Origin","No"
"10/18/19","Fall","Nighttime","Male","Black",32,"Adult","Not of Hispanic Origin","No"
"10/18/19","Fall","Nighttime","Male","Black",45,"Adult","Not of Hispanic Origin","No"
"10/18/19","Fall","Nighttime","Female","Black",42,"Adult","Not of Hispanic Origin","No"
"10/18/19","Fall","Nighttime","Male","Black",46,"Adult","Not of Hispanic Origin","No"
"10/18/19","Fall","Nighttime","Male","Black",60,"Senior","Not of Hispanic Origin","No"
"10/18/19","Fall","Nighttime","Female","White",61,"Senior","Not of Hispanic Origin","No"
"10/18/19","Fall","Nighttime","Female","White",37,"Adult","Not of Hispanic Origin","No"
"10/18/19","Fall","Nighttime","Female","White",34,"Adult","Not of Hispanic Origin","No"
"10/18/19","Fall","Nighttime","Male","Black",57,"Senior","Not of Hispanic Origin","No"
"10/18/19","Fall","Nighttime","Male","Black",62,"Senior","Hispanic Origin","No"
"10/18/19","Fall","Nighttime","Male","White",NA,"Unknown","Unknown","No"
"10/18/19","Fall","Nighttime","Male","White",43,"Adult","Not of Hispanic Origin","Unknown"
"10/19/19","Fall","EarlyMorning","Male","White",41,"Adult","Hispanic Origin","Yes"
"10/19/19","Fall","EarlyMorning","Female","White",26,"Adult","Not of Hispanic Origin","Yes"
"10/19/19","Fall","EarlyMorning","Female","White",31,"Adult","Not of Hispanic Origin","Yes"
"10/19/19","Fall","EarlyMorning","Male","White",40,"Adult","NULL","Yes"
"10/19/19","Fall","EarlyMorning","Male","Black",29,"Adult","Not of Hispanic Origin","Yes"
"10/19/19","Fall","EarlyMorning","Male","Black",40,"Adult","Not of Hispanic Origin","Yes"
"10/19/19","Fall","EarlyMorning","Male","Black",34,"Adult","NULL","Yes"
"10/19/19","Fall","EarlyMorning","Male","Black",25,"Adult","Not of Hispanic Origin","No"
"10/19/19","Fall","EarlyMorning","Male","Black",29,"Adult","Not of Hispanic Origin","No"
"10/19/19","Fall","EarlyMorning","Male","Black",25,"Adult","Not of Hispanic Origin","No"
"10/19/19","Fall","EarlyMorning","Male","Black",30,"Adult","Not of Hispanic Origin","Yes"
"10/19/19","Fall","EarlyMorning","Male","Black",31,"Adult","NULL","Yes"
"10/19/19","Fall","EarlyMorning","Male","Black",42,"Adult","Not of Hispanic Origin","No"
"10/19/19","Fall","EarlyMorning","Male","Black",27,"Adult","Not of Hispanic Origin","No"
"10/19/19","Fall","EarlyMorning","Male","White",24,"Adult","Hispanic Origin","Yes"
"10/19/19","Fall","DayTime","Male","Black",NA,"Unknown","Not of Hispanic Origin","Yes"
"10/19/19","Fall","DayTime","Male","Black",27,"Adult","Not of Hispanic Origin","Yes"
"10/19/19","Fall","DayTime","Female","Unknown",18,"Minor","Hispanic Origin","No"
"10/19/19","Fall","DayTime","Male","Black",22,"Adult","Unknown","No"
"10/19/19","Fall","DayTime","Female","White",51,"Adult","Not of Hispanic Origin","No"
"10/19/19","Fall","DayTime","Female","White",29,"Adult","Not of Hispanic Origin","No"
"10/19/19","Fall","DayTime","Male","Black",36,"Adult","Hispanic Origin","No"
"10/19/19","Fall","DayTime","Female","White",26,"Adult","Unknown","No"
"10/19/19","Fall","DayTime","Male","White",58,"Senior","Unknown","No"
"10/19/19","Fall","DayTime","Male","White",50,"Adult","Unknown","No"
"10/19/19","Fall","DayTime","Male","White",61,"Senior","Unknown","No"
"10/19/19","Fall","DayTime","Male","Black",58,"Senior","Unknown","No"
"10/19/19","Fall","Nighttime","Female","White",24,"Adult","Not of Hispanic Origin","No"
"10/19/19","Fall","Nighttime","Male","White",56,"Senior","Not of Hispanic Origin","No"
"10/19/19","Fall","Nighttime","Female","Black",59,"Senior","NULL","No"
"10/19/19","Fall","Nighttime","Male","White",56,"Senior","Not of Hispanic Origin","Yes"
"10/20/19","Fall","DayTime","Female","Asian",31,"Adult","Not of Hispanic Origin","Yes"
"10/20/19","Fall","DayTime","Male","Black",49,"Adult","Unknown","Yes"
"10/20/19","Fall","DayTime","Male","Black",39,"Adult","NULL","Yes"
"10/20/19","Fall","EarlyMorning","Male","Black",30,"Adult","Not of Hispanic Origin","Yes"
"10/20/19","Fall","EarlyMorning","Female","Black",28,"Adult","Not of Hispanic Origin","Yes"
"10/20/19","Fall","EarlyMorning","Male","Black",24,"Adult","Not of Hispanic Origin","No"
"10/20/19","Fall","EarlyMorning","Female","Black",23,"Adult","NULL","Unknown"
"10/20/19","Fall","EarlyMorning","Male","Black",24,"Adult","Unknown","No"
"10/20/19","Fall","EarlyMorning","Male","Black",25,"Adult","Not of Hispanic Origin","No"
"10/20/19","Fall","EarlyMorning","Male","Black",26,"Adult","Not of Hispanic Origin","No"
"10/20/19","Fall","EarlyMorning","Female","Black",25,"Adult","Hispanic Origin","No"
"10/20/19","Fall","EarlyMorning","Male","White",30,"Adult","Hispanic Origin","No"
"10/20/19","Fall","EarlyMorning","Male","Black",29,"Adult","Not of Hispanic Origin","No"
"10/20/19","Fall","DayTime","Female","White",67,"Senior","Hispanic Origin","No"
"10/20/19","Fall","DayTime","Male","Black",56,"Senior","Hispanic Origin","No"
"10/20/19","Fall","DayTime","Male","White",52,"Adult","Not of Hispanic Origin","No"
"10/20/19","Fall","DayTime","Male","Black",20,"Adult","Hispanic Origin","No"
"10/20/19","Fall","DayTime","Male","White",42,"Adult","Not of Hispanic Origin","Yes"
"10/20/19","Fall","DayTime","Female","White",27,"Adult","Not of Hispanic Origin","Unknown"
"10/20/19","Fall","DayTime","Male","Black",28,"Adult","NULL","Yes"
"10/20/19","Fall","DayTime","Male","Black",23,"Adult","Not of Hispanic Origin","No"
"10/20/19","Fall","DayTime","Male","White",20,"Adult","Hispanic Origin","No"
"10/20/19","Fall","DayTime","Male","White",37,"Adult","Unknown","Unknown"
"10/20/19","Fall","DayTime","Male","White",29,"Adult","Not of Hispanic Origin","No"
"10/20/19","Fall","DayTime","Female","White",46,"Adult","Not of Hispanic Origin","No"
"10/20/19","Fall","Nighttime","Female","White",NA,"Unknown","Not of Hispanic Origin","No"
"10/20/19","Fall","Nighttime","Male","White",21,"Adult","NULL","No"
"10/20/19","Fall","Nighttime","Male","Black",25,"Adult","NULL","Yes"
"10/20/19","Fall","Nighttime","Male","Black",40,"Adult","Unknown","No"
"10/20/19","Fall","Nighttime","Male","Black",52,"Adult","Not of Hispanic Origin","No"
"10/20/19","Fall","Nighttime","Male","Black",49,"Adult","Not of Hispanic Origin","No"
"10/20/19","Fall","Nighttime","Male","Black",22,"Adult","Not of Hispanic Origin","No"
"10/20/19","Fall","Nighttime","Female","Black",20,"Adult","Unknown","No"
"10/20/19","Fall","Nighttime","Male","Black",30,"Adult","Not of Hispanic Origin","No"
"10/20/19","Fall","Nighttime","Male","White",53,"Adult","Not of Hispanic Origin","No"
"10/20/19","Fall","Nighttime","Male","Black",33,"Adult","Not of Hispanic Origin","No"
"10/20/19","Fall","Nighttime","Male","Black",23,"Adult","Not of Hispanic Origin","Yes"
"10/20/19","Fall","Nighttime","Male","White",32,"Adult","Not of Hispanic Origin","No"
"10/20/19","Fall","Nighttime","Female","White",24,"Adult","Not of Hispanic Origin","Unknown"
"10/20/19","Fall","Nighttime","Male","White",58,"Senior","Not of Hispanic Origin","Yes"
"10/20/19","Fall","Nighttime","Male","Black",39,"Adult","Not of Hispanic Origin","Yes"
"10/20/19","Fall","Nighttime","Female","Black",40,"Adult","Not of Hispanic Origin","Unknown"
"10/21/19","Fall","EarlyMorning","Male","Black",30,"Adult","Not of Hispanic Origin","No"
"10/21/19","Fall","EarlyMorning","Male","Black",31,"Adult","Hispanic Origin","No"
"10/21/19","Fall","EarlyMorning","Male","White",37,"Adult","Not of Hispanic Origin","Yes"
"10/21/19","Fall","EarlyMorning","Male","Black",26,"Adult","Not of Hispanic Origin","Yes"
"10/21/19","Fall","EarlyMorning","Male","Black",29,"Adult","Not of Hispanic Origin","Yes"
"10/21/19","Fall","EarlyMorning","Male","White",31,"Adult","Unknown","Yes"
"10/21/19","Fall","EarlyMorning","Male","White",34,"Adult","Not of Hispanic Origin","No"
"10/21/19","Fall","DayTime","Male","White",55,"Adult","Not of Hispanic Origin","No"
"10/21/19","Fall","DayTime","Male","White",52,"Adult","Not of Hispanic Origin","Yes"
"10/21/19","Fall","DayTime","Female","White",31,"Adult","Not of Hispanic Origin","Yes"
"10/21/19","Fall","DayTime","Male","White",64,"Senior","NULL","Unknown"
"10/21/19","Fall","DayTime","Female","Black",NA,"Unknown","Hispanic Origin","Unknown"
"10/21/19","Fall","DayTime","Female","Black",60,"Senior","Not of Hispanic Origin","No"
"10/21/19","Fall","DayTime","Male","Black",41,"Adult","Not of Hispanic Origin","No"
"10/21/19","Fall","DayTime","Male","Black",36,"Adult","NULL","Yes"
"10/21/19","Fall","DayTime","Female","White",31,"Adult","Not of Hispanic Origin","Yes"
"10/21/19","Fall","DayTime","Male","Black",21,"Adult","Not of Hispanic Origin","No"
"10/21/19","Fall","DayTime","Male","White",21,"Adult","Hispanic Origin","Yes"
"10/21/19","Fall","DayTime","Male","Black",22,"Adult","Unknown","Yes"
"10/21/19","Fall","DayTime","Male","Black",23,"Adult","Not of Hispanic Origin","Yes"
"10/21/19","Fall","DayTime","Male","Black",21,"Adult","Not of Hispanic Origin","Yes"
"10/21/19","Fall","Nighttime","Female","White",42,"Adult","Not of Hispanic Origin","Yes"
"10/21/19","Fall","Nighttime","Male","Black",17,"Minor","Not of Hispanic Origin","No"
"10/21/19","Fall","Nighttime","Male","Black",54,"Adult","NULL","Yes"
"10/21/19","Fall","Nighttime","Male","Black",17,"Minor","NULL","No"
"10/21/19","Fall","Nighttime","Male","Black",19,"Adult","Unknown","Yes"
"10/21/19","Fall","Nighttime","Female","Black",20,"Adult","Hispanic Origin","No"
"10/21/19","Fall","Nighttime","Male","White",30,"Adult","Not of Hispanic Origin","No"
"10/21/19","Fall","Nighttime","Female","Black",25,"Adult","Hispanic Origin","Yes"
"10/22/19","Fall","DayTime","Male","Black",23,"Adult","NULL","No"
"10/22/19","Fall","DayTime","Male","Black",28,"Adult","Unknown","No"
"10/22/19","Fall","DayTime","Male","Black",30,"Adult","Not of Hispanic Origin","No"
"10/22/19","Fall","DayTime","Male","Black",26,"Adult","Not of Hispanic Origin","No"
"10/22/19","Fall","DayTime","Male","Black",31,"Adult","NULL","No"
"10/22/19","Fall","DayTime","Male","Black",56,"Senior","NULL","No"
"10/22/19","Fall","DayTime","Male","Black",22,"Adult","Not of Hispanic Origin","No"
"10/22/19","Fall","DayTime","Male","Black",23,"Adult","Not of Hispanic Origin","Yes"
"10/22/19","Fall","DayTime","Male","White",46,"Adult","Not of Hispanic Origin","No"
"10/22/19","Fall","DayTime","Male","White",28,"Adult","Not of Hispanic Origin","No"
"10/22/19","Fall","DayTime","Female","Black",28,"Adult","Not of Hispanic Origin","Yes"
"10/22/19","Fall","DayTime","Female","Black",29,"Adult","Not of Hispanic Origin","Yes"
"10/22/19","Fall","DayTime","Male","White",64,"Senior","Hispanic Origin","Yes"
"10/22/19","Fall","DayTime","Male","Black",37,"Adult","Not of Hispanic Origin","No"
"10/22/19","Fall","DayTime","Male","Black",34,"Adult","Not of Hispanic Origin","No"
"10/22/19","Fall","DayTime","Male","Black",23,"Adult","Not of Hispanic Origin","Yes"
"10/22/19","Fall","DayTime","Male","NULL",32,"Adult","NULL","Yes"
"10/22/19","Fall","DayTime","Male","NULL",30,"Adult","NULL","Yes"
"10/22/19","Fall","DayTime","Male","Black",44,"Adult","Not of Hispanic Origin","Yes"
"10/22/19","Fall","Nighttime","Male","Black",15,"Minor","NULL","No"
"10/22/19","Fall","Nighttime","Male","Black",25,"Adult","Unknown","Yes"
"10/22/19","Fall","Nighttime","Female","Black",18,"Minor","Unknown","Yes"
"10/23/19","Fall","DayTime","Male","Black",26,"Adult","Not of Hispanic Origin","No"
"10/23/19","Fall","EarlyMorning","Male","White",23,"Adult","Unknown","No"
"10/23/19","Fall","EarlyMorning","Male","White",46,"Adult","Not of Hispanic Origin","No"
"10/23/19","Fall","DayTime","Female","White",29,"Adult","NULL","Yes"
"10/23/19","Fall","DayTime","Female","White",30,"Adult","Not of Hispanic Origin","No"
"10/23/19","Fall","DayTime","Male","Black",49,"Adult","NULL","Yes"
"10/23/19","Fall","DayTime","Male","NULL",17,"Minor","NULL","Yes"
"10/23/19","Fall","DayTime","Male","White",35,"Adult","Not of Hispanic Origin","No"
"10/23/19","Fall","DayTime","Female","White",44,"Adult","Not of Hispanic Origin","No"
"10/23/19","Fall","DayTime","Male","White",36,"Adult","Unknown","No"
"10/23/19","Fall","DayTime","Male","Black",26,"Adult","Unknown","No"
"10/23/19","Fall","DayTime","Male","White",42,"Adult","Not of Hispanic Origin","Yes"
"10/23/19","Fall","DayTime","Male","Black",19,"Adult","NULL","Yes"
"10/23/19","Fall","DayTime","Male","Black",14,"Minor","NULL","Yes"
"10/23/19","Fall","DayTime","Male","Black",15,"Minor","Not of Hispanic Origin","Yes"
"10/23/19","Fall","DayTime","Female","White",30,"Adult","Not of Hispanic Origin","No"
"10/23/19","Fall","DayTime","Male","Black",47,"Adult","Unknown","No"
"10/23/19","Fall","DayTime","Male","White",43,"Adult","Not of Hispanic Origin","No"
"10/23/19","Fall","DayTime","Female","White",61,"Senior","Not of Hispanic Origin","No"
"10/23/19","Fall","DayTime","Male","Black",28,"Adult","Not of Hispanic Origin","No"
"10/23/19","Fall","DayTime","Male","Black",25,"Adult","Not of Hispanic Origin","No"
"10/23/19","Fall","DayTime","Male","Black",25,"Adult","Not of Hispanic Origin","No"
"10/23/19","Fall","DayTime","Male","White",36,"Adult","Not of Hispanic Origin","No"
"10/23/19","Fall","DayTime","Male","Black",14,"Minor","Hispanic Origin","No"
"10/23/19","Fall","DayTime","Male","Black",19,"Adult","Unknown","No"
"10/23/19","Fall","DayTime","Male","Black",17,"Minor","Hispanic Origin","No"
"10/23/19","Fall","DayTime","Male","Black",14,"Minor","Hispanic Origin","No"
"10/23/19","Fall","DayTime","Male","Black",14,"Minor","Hispanic Origin","No"
"10/23/19","Fall","DayTime","Male","Black",16,"Minor","Not of Hispanic Origin","No"
"10/23/19","Fall","Nighttime","Male","Black",50,"Adult","Hispanic Origin","No"
"10/23/19","Fall","Nighttime","Male","White",41,"Adult","Not of Hispanic Origin","No"
"10/23/19","Fall","Nighttime","Male","Black",30,"Adult","Not of Hispanic Origin","No"
"10/23/19","Fall","Nighttime","Male","Black",47,"Adult","Not of Hispanic Origin","No"
"10/23/19","Fall","Nighttime","Male","White",37,"Adult","NULL","Yes"
"10/23/19","Fall","Nighttime","Female","White",48,"Adult","Hispanic Origin","No"
"10/23/19","Fall","Nighttime","Female","White",23,"Adult","Not of Hispanic Origin","No"
"10/23/19","Fall","Nighttime","Male","White",17,"Minor","Hispanic Origin","No"
"10/23/19","Fall","Nighttime","Male","Black",25,"Adult","Not of Hispanic Origin","No"
"10/23/19","Fall","Nighttime","Female","White",44,"Adult","Not of Hispanic Origin","No"
"10/23/19","Fall","Nighttime","Male","White",40,"Adult","Not of Hispanic Origin","No"
"10/23/19","Fall","Nighttime","Male","White",37,"Adult","Not of Hispanic Origin","No"
"10/23/19","Fall","Nighttime","Male","White",36,"Adult","Not of Hispanic Origin","Yes"
"10/23/19","Fall","Nighttime","Male","White",43,"Adult","NULL","No"
"10/23/19","Fall","Nighttime","Male","Black",27,"Adult","Hispanic Origin","Yes"
"10/23/19","Fall","Nighttime","Male","Black",29,"Adult","Not of Hispanic Origin","Yes"
"10/23/19","Fall","Nighttime","Male","Black",29,"Adult","Not of Hispanic Origin","Yes"
"10/23/19","Fall","Nighttime","Female","Unknown",18,"Minor","Hispanic Origin","No"
"10/23/19","Fall","Nighttime","Female","White",36,"Adult","Not of Hispanic Origin","No"
"10/23/19","Fall","Nighttime","Female","Asian",43,"Adult","Not of Hispanic Origin","No"
"10/23/19","Fall","Nighttime","Male","Unknown",25,"Adult","Hispanic Origin","No"
"10/23/19","Fall","Nighttime","Male","Black",49,"Adult","Not of Hispanic Origin","No"
"10/23/19","Fall","Nighttime","Female","Black",35,"Adult","Not of Hispanic Origin","No"
"10/23/19","Fall","Nighttime","Male","Black",28,"Adult","Not of Hispanic Origin","No"
"10/23/19","Fall","Nighttime","Female","Black",44,"Adult","Not of Hispanic Origin","No"
"10/23/19","Fall","Nighttime","Male","Black",39,"Adult","NULL","No"
"10/24/19","Fall","DayTime","Male","Black",19,"Adult","NULL","No"
"10/24/19","Fall","DayTime","Male","Black",21,"Adult","Not of Hispanic Origin","No"
"10/24/19","Fall","EarlyMorning","Male","Black",19,"Adult","Not of Hispanic Origin","No"
"10/24/19","Fall","EarlyMorning","Male","Black",34,"Adult","Not of Hispanic Origin","No"
"10/24/19","Fall","DayTime","Male","White",39,"Adult","Not of Hispanic Origin","No"
"10/24/19","Fall","DayTime","Male","Black",31,"Adult","Not of Hispanic Origin","Yes"
"10/24/19","Fall","DayTime","Male","Black",32,"Adult","Not of Hispanic Origin","Yes"
"10/24/19","Fall","DayTime","Male","White",38,"Adult","Hispanic Origin","No"
"10/24/19","Fall","Nighttime","Male","Black",45,"Adult","NULL","No"
"10/24/19","Fall","Nighttime","Female","White",45,"Adult","NULL","No"
"10/24/19","Fall","Nighttime","Female","Asian",43,"Adult","Not of Hispanic Origin","No"
"10/24/19","Fall","Nighttime","Female","White",29,"Adult","NULL","Yes"
"10/24/19","Fall","Nighttime","Female","White",27,"Adult","Unknown","Yes"
"10/24/19","Fall","Nighttime","Male","Black",41,"Adult","Not of Hispanic Origin","Yes"
"10/24/19","Fall","Nighttime","Male","White",69,"Senior","Not of Hispanic Origin","Yes"
"10/24/19","Fall","Nighttime","Male","Black",27,"Adult","Not of Hispanic Origin","No"
"10/24/19","Fall","Nighttime","Female","Black",31,"Adult","Unknown","No"
"10/24/19","Fall","Nighttime","Female","Black",49,"Adult","NULL","No"
"10/24/19","Fall","Nighttime","Male","NULL",28,"Adult","NULL","Yes"
"10/24/19","Fall","Nighttime","Male","White",28,"Adult","Not of Hispanic Origin","Yes"
"10/24/19","Fall","Nighttime","Male","White",28,"Adult","Hispanic Origin","Yes"
"10/24/19","Fall","Nighttime","Male","White",23,"Adult","Hispanic Origin","Yes"
"10/24/19","Fall","Nighttime","Male","White",25,"Adult","Hispanic Origin","Yes"
